subj,is.analysis.group,roi.hemi,roi,hemi,param,taua
DMCC8033964,TRUE,DorsalAttn_r,DorsalAttn,r,tphono,0.0254901960784314
DMCC8050964,TRUE,DorsalAttn_r,DorsalAttn,r,tphono,-0.0249299719887955
DMCC8078683,FALSE,DorsalAttn_r,DorsalAttn,r,tphono,0.128851540616246
DMCC9441378,TRUE,DorsalAttn_r,DorsalAttn,r,tphono,-0.019327731092437
DMCC9478705,TRUE,DorsalAttn_r,DorsalAttn,r,tphono,0.0742296918767507
DMCC9953810,TRUE,DorsalAttn_r,DorsalAttn,r,tphono,-0.00952380952380953
107321,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0285714285714286
115825,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0204481792717087
123117,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0739495798319328
130114,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0630252100840336
130518,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.057703081232493
132017,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.080672268907563
138837,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0252100840336134
141422,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0896358543417367
150423,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0448179271708684
158136,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0212885154061625
160830,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0714285714285714
161832,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0215686274509804
165032,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0240896358543417
171330,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.023249299719888
178243,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.142857142857143
178647,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.0285714285714286
178950,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0899159663865546
182436,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0526610644257703
197449,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0442577030812325
203418,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0355742296918768
204319,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0333333333333333
233326,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.0470588235294118
300618,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0061624649859944
317332,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.015406162464986
346945,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0859943977591036
352738,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.203081232492997
393550,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.049859943977591
448347,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0484593837535014
580650,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.00112044817927171
594156,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0521008403361345
601127,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0753501400560224
765864,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0504201680672269
814649,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0274509803921569
843151,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0711484593837535
849971,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0649859943977591
873968,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0599439775910364
877168,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0184873949579832
DMCC1328342,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.034733893557423
DMCC1596165,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.0408963585434174
DMCC1971064,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0389355742296919
DMCC2442951,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0196078431372549
DMCC2803654,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0613445378151261
DMCC2834766,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.0675070028011205
DMCC3062542,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.18655462184874
DMCC4191255,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0890756302521008
DMCC4260551,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.0254901960784314
DMCC4854075,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0532212885154062
DMCC5009144,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0988795518207283
DMCC5195268,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.131372549019608
DMCC5775387,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.0431372549019608
DMCC6371570,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0997198879551821
DMCC6418065,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0319327731092437
DMCC6484785,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0518207282913165
DMCC6661074,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0274509803921569
DMCC6671683,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0277310924369748
DMCC6705371,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.0249299719887955
DMCC6721369,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.046218487394958
DMCC6904377,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,0.0215686274509804
DMCC7297690,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0156862745098039
DMCC7921988,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0201680672268908
DMCC8033964,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0705882352941176
DMCC8050964,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0767507002801121
DMCC8078683,FALSE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0212885154061625
DMCC9441378,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,-0.0635854341736695
DMCC9478705,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0450980392156863
DMCC9953810,TRUE,FrontoParietal_r,FrontoParietal,r,tphono,0.0319327731092437
107321,TRUE,None_r,None,r,tphono,0.143697478991597
115825,FALSE,None_r,None,r,tphono,0.00364145658263305
123117,TRUE,None_r,None,r,tphono,0.0742296918767507
130114,TRUE,None_r,None,r,tphono,0.122408963585434
130518,FALSE,None_r,None,r,tphono,0.0784313725490196
132017,TRUE,None_r,None,r,tphono,0.0235294117647059
138837,TRUE,None_r,None,r,tphono,0.145378151260504
141422,TRUE,None_r,None,r,tphono,0.132773109243697
150423,TRUE,None_r,None,r,tphono,0.0151260504201681
158136,TRUE,None_r,None,r,tphono,0.00756302521008403
160830,TRUE,None_r,None,r,tphono,-0.0896358543417367
161832,TRUE,None_r,None,r,tphono,0.0554621848739496
165032,TRUE,None_r,None,r,tphono,0.192156862745098
171330,TRUE,None_r,None,r,tphono,-0.0851540616246499
178243,TRUE,None_r,None,r,tphono,0.00756302521008403
178647,FALSE,None_r,None,r,tphono,0.122689075630252
178950,TRUE,None_r,None,r,tphono,0.0448179271708684
182436,TRUE,None_r,None,r,tphono,0.0302521008403361
197449,TRUE,None_r,None,r,tphono,-0.0372549019607843
203418,TRUE,None_r,None,r,tphono,0.0400560224089636
204319,TRUE,None_r,None,r,tphono,0.129971988795518
233326,FALSE,None_r,None,r,tphono,-0.0512605042016807
300618,TRUE,None_r,None,r,tphono,-0.0238095238095238
317332,TRUE,None_r,None,r,tphono,0.0400560224089636
346945,TRUE,None_r,None,r,tphono,-0.186274509803922
352738,TRUE,None_r,None,r,tphono,-0.069187675070028
393550,FALSE,None_r,None,r,tphono,0.148739495798319
448347,TRUE,None_r,None,r,tphono,0.0428571428571429
580650,TRUE,None_r,None,r,tphono,0.110084033613445
594156,TRUE,None_r,None,r,tphono,-0.00196078431372549
601127,TRUE,None_r,None,r,tphono,0.0815126050420168
765864,TRUE,None_r,None,r,tphono,0.0224089635854342
814649,TRUE,None_r,None,r,tphono,0.00784313725490196
843151,TRUE,None_r,None,r,tphono,0.171708683473389
849971,TRUE,None_r,None,r,tphono,-0.00812324929971989
873968,TRUE,None_r,None,r,tphono,-0.0238095238095238
877168,TRUE,None_r,None,r,tphono,0.0434173669467787
DMCC1328342,FALSE,None_r,None,r,tphono,0.127731092436975
DMCC1596165,FALSE,None_r,None,r,tphono,0.0294117647058824
DMCC1971064,TRUE,None_r,None,r,tphono,0.0582633053221289
DMCC2442951,TRUE,None_r,None,r,tphono,0.0316526610644258
DMCC2803654,FALSE,None_r,None,r,tphono,0.0579831932773109
DMCC2834766,FALSE,None_r,None,r,tphono,0.0030812324929972
DMCC3062542,TRUE,None_r,None,r,tphono,0.172268907563025
DMCC4191255,FALSE,None_r,None,r,tphono,-0.0927170868347339
DMCC4260551,FALSE,None_r,None,r,tphono,-0.00420168067226891
DMCC4854075,TRUE,None_r,None,r,tphono,0.0983193277310924
DMCC5009144,TRUE,None_r,None,r,tphono,-0.0535014005602241
DMCC5195268,FALSE,None_r,None,r,tphono,0.117366946778711
DMCC5775387,FALSE,None_r,None,r,tphono,0.0333333333333333
DMCC6371570,FALSE,None_r,None,r,tphono,-0.145378151260504
DMCC6418065,TRUE,None_r,None,r,tphono,0.0638655462184874
DMCC6484785,TRUE,None_r,None,r,tphono,-0.110924369747899
DMCC6661074,TRUE,None_r,None,r,tphono,0.0397759103641457
DMCC6671683,TRUE,None_r,None,r,tphono,0.0966386554621849
DMCC6705371,FALSE,None_r,None,r,tphono,0.116806722689076
DMCC6721369,TRUE,None_r,None,r,tphono,-0.023249299719888
DMCC6904377,FALSE,None_r,None,r,tphono,0.144257703081232
DMCC7297690,TRUE,None_r,None,r,tphono,0.0935574229691877
DMCC7921988,TRUE,None_r,None,r,tphono,0.0274509803921569
DMCC8033964,TRUE,None_r,None,r,tphono,-0.0579831932773109
DMCC8050964,TRUE,None_r,None,r,tphono,-0.092436974789916
DMCC8078683,FALSE,None_r,None,r,tphono,0.124089635854342
DMCC9441378,TRUE,None_r,None,r,tphono,0.105322128851541
DMCC9478705,TRUE,None_r,None,r,tphono,-0.0140056022408964
DMCC9953810,TRUE,None_r,None,r,tphono,0.115966386554622
107321,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.18515406162465
115825,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0123249299719888
123117,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0946778711484594
130114,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0910364145658263
130518,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.118487394957983
132017,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0837535014005602
138837,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.144817927170868
141422,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.186274509803922
150423,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0431372549019608
158136,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.103081232492997
160830,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.143137254901961
161832,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.00840336134453782
165032,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.149299719887955
171330,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0456582633053221
178243,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.00196078431372549
178647,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0649859943977591
178950,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0403361344537815
182436,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.00644257703081232
197449,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0226890756302521
203418,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.049859943977591
204319,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0302521008403361
233326,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0512605042016807
300618,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.02296918767507
317332,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.00560224089635854
346945,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0803921568627451
352738,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0254901960784314
393550,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0448179271708684
448347,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0394957983193277
580650,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0159663865546218
594156,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.112324929971989
601127,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.00140056022408964
765864,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.105882352941176
814649,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.126050420168067
843151,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0128851540616246
849971,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0677871148459384
873968,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0736694677871149
877168,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0142857142857143
DMCC1328342,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.112605042016807
DMCC1596165,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0686274509803922
DMCC1971064,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0198879551820728
DMCC2442951,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0173669467787115
DMCC2803654,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0327731092436975
DMCC2834766,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0439775910364146
DMCC3062542,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0644257703081232
DMCC4191255,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.00644257703081232
DMCC4260551,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0478991596638656
DMCC4854075,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0215686274509804
DMCC5009144,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0061624649859944
DMCC5195268,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.15546218487395
DMCC5775387,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0117647058823529
DMCC6371570,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0305322128851541
DMCC6418065,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0140056022408964
DMCC6484785,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.211764705882353
DMCC6661074,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0605042016806723
DMCC6671683,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0364145658263305
DMCC6705371,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0630252100840336
DMCC6721369,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0658263305322129
DMCC6904377,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.00336134453781513
DMCC7297690,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0518207282913165
DMCC7921988,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0952380952380952
DMCC8033964,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0369747899159664
DMCC8050964,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.088515406162465
DMCC8078683,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,0.0605042016806723
DMCC9441378,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0271708683473389
DMCC9478705,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0288515406162465
DMCC9953810,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tphono,-0.0397759103641457
107321,TRUE,Salience_r,Salience,r,tphono,-0.0798319327731092
115825,FALSE,Salience_r,Salience,r,tphono,-0.00420168067226891
123117,TRUE,Salience_r,Salience,r,tphono,-0.0305322128851541
130114,TRUE,Salience_r,Salience,r,tphono,0.000840336134453782
130518,FALSE,Salience_r,Salience,r,tphono,-0.0302521008403361
132017,TRUE,Salience_r,Salience,r,tphono,0.0876750700280112
138837,TRUE,Salience_r,Salience,r,tphono,0.131652661064426
141422,TRUE,Salience_r,Salience,r,tphono,0.112605042016807
150423,TRUE,Salience_r,Salience,r,tphono,-0.0733893557422969
158136,TRUE,Salience_r,Salience,r,tphono,0.0624649859943978
160830,TRUE,Salience_r,Salience,r,tphono,-0.046218487394958
161832,TRUE,Salience_r,Salience,r,tphono,0.0123249299719888
165032,TRUE,Salience_r,Salience,r,tphono,0.088515406162465
171330,TRUE,Salience_r,Salience,r,tphono,-0.0364145658263305
178243,TRUE,Salience_r,Salience,r,tphono,-0.0666666666666667
178647,FALSE,Salience_r,Salience,r,tphono,-0.0322128851540616
178950,TRUE,Salience_r,Salience,r,tphono,0.137254901960784
182436,TRUE,Salience_r,Salience,r,tphono,0.0196078431372549
197449,TRUE,Salience_r,Salience,r,tphono,-0.0302521008403361
203418,TRUE,Salience_r,Salience,r,tphono,-0.0613445378151261
204319,TRUE,Salience_r,Salience,r,tphono,0.0627450980392157
233326,FALSE,Salience_r,Salience,r,tphono,0.00896358543417367
300618,TRUE,Salience_r,Salience,r,tphono,0.0848739495798319
317332,TRUE,Salience_r,Salience,r,tphono,-0.00952380952380953
346945,TRUE,Salience_r,Salience,r,tphono,-0.05406162464986
352738,TRUE,Salience_r,Salience,r,tphono,-0.145098039215686
393550,FALSE,Salience_r,Salience,r,tphono,-0.0341736694677871
448347,TRUE,Salience_r,Salience,r,tphono,-0.034453781512605
580650,TRUE,Salience_r,Salience,r,tphono,0.096358543417367
594156,TRUE,Salience_r,Salience,r,tphono,0.0274509803921569
601127,TRUE,Salience_r,Salience,r,tphono,-0.119047619047619
765864,TRUE,Salience_r,Salience,r,tphono,0.0162464985994398
814649,TRUE,Salience_r,Salience,r,tphono,-0.0983193277310924
843151,TRUE,Salience_r,Salience,r,tphono,0.192436974789916
849971,TRUE,Salience_r,Salience,r,tphono,-0.0394957983193277
873968,TRUE,Salience_r,Salience,r,tphono,-0.12296918767507
877168,TRUE,Salience_r,Salience,r,tphono,-0.162464985994398
DMCC1328342,FALSE,Salience_r,Salience,r,tphono,0.0411764705882353
DMCC1596165,FALSE,Salience_r,Salience,r,tphono,0.0168067226890756
DMCC1971064,TRUE,Salience_r,Salience,r,tphono,-0.0946778711484594
DMCC2442951,TRUE,Salience_r,Salience,r,tphono,-0.053781512605042
DMCC2803654,FALSE,Salience_r,Salience,r,tphono,0.0929971988795518
DMCC2834766,FALSE,Salience_r,Salience,r,tphono,-0.0355742296918768
DMCC3062542,TRUE,Salience_r,Salience,r,tphono,0.0182072829131653
DMCC4191255,FALSE,Salience_r,Salience,r,tphono,-0.0100840336134454
DMCC4260551,FALSE,Salience_r,Salience,r,tphono,0.000840336134453782
DMCC4854075,TRUE,Salience_r,Salience,r,tphono,0.0372549019607843
DMCC5009144,TRUE,Salience_r,Salience,r,tphono,0.130532212885154
DMCC5195268,FALSE,Salience_r,Salience,r,tphono,0.0487394957983193
DMCC5775387,FALSE,Salience_r,Salience,r,tphono,0.0266106442577031
DMCC6371570,FALSE,Salience_r,Salience,r,tphono,0.0310924369747899
DMCC6418065,TRUE,Salience_r,Salience,r,tphono,-0.0478991596638656
DMCC6484785,TRUE,Salience_r,Salience,r,tphono,0.0879551820728291
DMCC6661074,TRUE,Salience_r,Salience,r,tphono,0.0327731092436975
DMCC6671683,TRUE,Salience_r,Salience,r,tphono,0.112885154061625
DMCC6705371,FALSE,Salience_r,Salience,r,tphono,0.0464985994397759
DMCC6721369,TRUE,Salience_r,Salience,r,tphono,0.0775910364145658
DMCC6904377,FALSE,Salience_r,Salience,r,tphono,0.0411764705882353
DMCC7297690,TRUE,Salience_r,Salience,r,tphono,-0.0316526610644258
DMCC7921988,TRUE,Salience_r,Salience,r,tphono,-0.0128851540616246
DMCC8033964,TRUE,Salience_r,Salience,r,tphono,0.0635854341736695
DMCC8050964,TRUE,Salience_r,Salience,r,tphono,-0.116526610644258
DMCC8078683,FALSE,Salience_r,Salience,r,tphono,-0.0557422969187675
DMCC9441378,TRUE,Salience_r,Salience,r,tphono,0.125490196078431
DMCC9478705,TRUE,Salience_r,Salience,r,tphono,0.0240896358543417
DMCC9953810,TRUE,Salience_r,Salience,r,tphono,-0.0711484593837535
107321,TRUE,SMhand_r,SMhand,r,tphono,-0.180952380952381
115825,FALSE,SMhand_r,SMhand,r,tphono,0.0392156862745098
123117,TRUE,SMhand_r,SMhand,r,tphono,0.203361344537815
130114,TRUE,SMhand_r,SMhand,r,tphono,-0.000280112044817927
130518,FALSE,SMhand_r,SMhand,r,tphono,-0.0574229691876751
132017,TRUE,SMhand_r,SMhand,r,tphono,-0.0661064425770308
138837,TRUE,SMhand_r,SMhand,r,tphono,0.0156862745098039
141422,TRUE,SMhand_r,SMhand,r,tphono,0.125770308123249
150423,TRUE,SMhand_r,SMhand,r,tphono,-0.0549019607843137
158136,TRUE,SMhand_r,SMhand,r,tphono,-0.00140056022408964
160830,TRUE,SMhand_r,SMhand,r,tphono,-0.0775910364145658
161832,TRUE,SMhand_r,SMhand,r,tphono,0.105322128851541
165032,TRUE,SMhand_r,SMhand,r,tphono,0.152941176470588
171330,TRUE,SMhand_r,SMhand,r,tphono,-0.0876750700280112
178243,TRUE,SMhand_r,SMhand,r,tphono,-0.00868347338935574
178647,FALSE,SMhand_r,SMhand,r,tphono,0.00868347338935574
178950,TRUE,SMhand_r,SMhand,r,tphono,0.114005602240896
182436,TRUE,SMhand_r,SMhand,r,tphono,0.172829131652661
197449,TRUE,SMhand_r,SMhand,r,tphono,-0.0602240896358543
203418,TRUE,SMhand_r,SMhand,r,tphono,-0.10952380952381
204319,TRUE,SMhand_r,SMhand,r,tphono,-0.10812324929972
233326,FALSE,SMhand_r,SMhand,r,tphono,0.179551820728291
300618,TRUE,SMhand_r,SMhand,r,tphono,0.159943977591036
317332,TRUE,SMhand_r,SMhand,r,tphono,0.0487394957983193
346945,TRUE,SMhand_r,SMhand,r,tphono,-0.15266106442577
352738,TRUE,SMhand_r,SMhand,r,tphono,-0.07703081232493
393550,FALSE,SMhand_r,SMhand,r,tphono,-0.0319327731092437
448347,TRUE,SMhand_r,SMhand,r,tphono,0.0918767507002801
580650,TRUE,SMhand_r,SMhand,r,tphono,-0.0450980392156863
594156,TRUE,SMhand_r,SMhand,r,tphono,-0.0126050420168067
601127,TRUE,SMhand_r,SMhand,r,tphono,0.061624649859944
765864,TRUE,SMhand_r,SMhand,r,tphono,-0.118207282913165
814649,TRUE,SMhand_r,SMhand,r,tphono,-0.080672268907563
843151,TRUE,SMhand_r,SMhand,r,tphono,0.0848739495798319
849971,TRUE,SMhand_r,SMhand,r,tphono,0.038655462184874
873968,TRUE,SMhand_r,SMhand,r,tphono,0.0851540616246499
877168,TRUE,SMhand_r,SMhand,r,tphono,-0.0826330532212885
DMCC1328342,FALSE,SMhand_r,SMhand,r,tphono,0.0375350140056022
DMCC1596165,FALSE,SMhand_r,SMhand,r,tphono,-0.0327731092436975
DMCC1971064,TRUE,SMhand_r,SMhand,r,tphono,-0.0697478991596639
DMCC2442951,TRUE,SMhand_r,SMhand,r,tphono,-0.092156862745098
DMCC2803654,FALSE,SMhand_r,SMhand,r,tphono,0.0434173669467787
DMCC2834766,FALSE,SMhand_r,SMhand,r,tphono,-0.0400560224089636
DMCC3062542,TRUE,SMhand_r,SMhand,r,tphono,0.0812324929971989
DMCC4191255,FALSE,SMhand_r,SMhand,r,tphono,-0.119047619047619
DMCC4260551,FALSE,SMhand_r,SMhand,r,tphono,-0.0109243697478992
